ip,port,tls,delay_ms,speed_kbs,colo,cf_location,isp,asn,tested_at,channel,fail_count
23.144.20.31,16356,true,1,36600,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
216.195.213.83,1891,true,561,36585,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.100,1891,true,561,36383,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.113.67,35607,true,1,36175,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.113.213,35602,true,7,36005,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
23.144.20.121,49918,true,578,35874,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.20.121,23928,true,10,35817,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
216.195.213.89,1891,true,515,35553,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.233.91,35612,true,655,35502,SJC,北美洲 · 美国圣何塞,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.40.55.52,28443,true,1,35403,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.7.179.131,26995,true,1,35372,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
216.195.213.194,1891,true,484,35359,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.29.145.134,52971,true,1000,35324,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.113.239,15611,true,719,35136,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.20.121,10931,true,641,34982,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.184.200.28,48071,true,594,34703,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
144.225.5.86,51463,true,672,34647,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.75,1891,true,577,34615,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.20.121,52429,true,608,34588,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.249.221,11018,true,5,34356,TPE,亚太 · 台北,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
216.195.213.239,1891,true,593,34316,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
72.249.200.173,15041,true,1,34202,SJC,北美洲 · 美国圣何塞,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.9.241.189,27129,true,1046,34197,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.40.32.23,35681,true,546,34168,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.150.33.164,21364,true,562,34159,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.244,1891,true,531,34129,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.64.235.116,443,true,530,34087,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.150.33.164,48492,true,562,34036,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.150.33.163,17173,true,609,33818,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.207.183.204,443,true,515,33627,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.21.114,13041,true,563,33578,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.233.226,35611,true,485,33524,DFW,北美洲 · Dallas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.249.221,13010,true,0,33428,TPE,亚太 · 台北,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
64.178.113.33,35619,true,1344,33139,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.64.236.247,443,true,469,33073,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.246,1891,true,547,33030,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.20.121,43956,true,750,33005,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.233.89,11666,true,562,32954,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.233.36,10471,true,593,32944,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.44.21.100,8443,true,655,32927,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.40.32.43,23266,true,452,32831,LAS,北美洲 · Las Vegas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.230.236,443,true,452,32691,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
38.246.230.84,35616,true,561,32482,DFW,北美洲 · Dallas,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.241.189,29600,true,561,32381,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.233.127,36027,true,530,32172,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.249.17,32158,true,4,31845,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.9.233.226,35601,true,469,31755,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.234.34,39256,true,625,31385,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.20.121,25609,true,1,30873,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.246.230.220,10433,true,530,30654,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.64.235.197,443,true,484,30546,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.234.137,26668,true,530,30508,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.233.50,14257,true,625,30263,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.234.121,35685,true,468,29742,SJC,北美洲 · 美国圣何塞,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.243,1891,true,530,29213,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.233.91,35616,true,4,29035,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
216.195.213.82,1891,true,609,29015,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.113.195,35617,true,593,28844,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.234.189,443,true,593,28651,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.113,1891,true,514,28620,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.205,1891,true,500,28613,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.113.239,35626,true,593,28308,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
72.249.200.70,26627,true,1155,28160,YYZ,北美洲 · 加拿大多伦多,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.249.17,36750,true,1,28107,SJC,北美洲 · 美国圣何塞,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.9.233.143,35675,true,1,27943,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.9.233.249,28772,true,500,27704,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.7.180.226,35672,true,530,27538,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.241.189,57121,true,610,27037,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.113.81,25727,true,8,26809,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
38.150.35.232,443,true,641,26777,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.29.150.87,443,true,670,26760,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.9.241.189,52429,true,579,26303,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.233.146,58650,true,530,26272,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.124,1891,true,561,26234,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
216.195.213.97,1891,true,609,26217,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.236.70,15228,true,781,25985,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.9.242.81,36753,true,2,25795,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
216.195.213.107,1891,true,561,25616,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.20.121,23776,true,594,25439,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
64.178.113.67,35613,true,1,25199,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
154.29.150.192,30102,true,655,24976,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.40.33.36,16010,true,0,23787,YYZ,北美洲 · 加拿大多伦多,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,1
216.195.213.114,1891,true,562,23511,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
23.144.20.121,35444,true,609,23398,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.135.128,24811,true,514,23382,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.134.53,25475,true,530,23342,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.134.163,39674,true,562,23340,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
154.36.134.70,46051,true,640,23336,LAX,北美洲 · 美国洛杉矶,NetLab,AS979,2026-09-06 16:44:44,@danfeng2,0
